🔴 By dotrzeć do źródła, trzeba płynąć pod prąd | LIVE #16
🔗 https://www.youtube.com/watch?v=C0qh9zLzoLg

48:  KONIEC!
80:  KONIEC
183:  KONIEC!
225:  KONIEC!
249:  Muzyka
284:  Dzięki za oglądanie!
329:  Dzięki za oglądanie!
375:  Witam wszystkich moi mili przyniedzieli i w nowym setupie audio dla wszystkich, którzy jeszcze wcześniej nie doświadczyli tegoż, pozwólcie, że od razu włączę stosowniejszą muzykę z naszego Q&A i z playlisty, która jest dostępna dla wszystkich pytających na Spotify.
395:  Dawajcie mi dzisiaj znać, jeśli poziomy dźwięku będą niewłaściwe, albowiem Krzysztof nieprzyzwyczajony jeszcze do nowego mikrofonu
403:  Przypomnę, zakup to był możliwy dzięki wspaniałym naszym trybutariuszom i wspierającym kanał.
408:  Witajcie przeserdecznie wszyscy.
410:  Witam stałych i niestałych widzów kanału jak zawsze.
414:  Witam wszystkich wspierających, nie dam rady was wyczytać.
417:  To się dzieje zwykle podczas streamów gamingowych, gdzie mamy czas na takie rzeczy.
422:  Dzisiaj dużo, dużo do zrobienia jak zawsze.
425:  Będzie moc pytań, moc odpowiedzi, a przypominam, przypominam, że to ostatnie...
431:  Ostatnie Q&A w tym roku.
433:  To strasznie brzmi, prawda?
435:  Okropność, ale tak, to jest ostatnie Q&A.
438:  Nie w ogóle, ale w tym roku.
441:  Gdzie jest brzydki sweter świąteczny?
443:  Nie mam brzydkich swetrów świątecznych.
447:  Powinienem był powiedzieć, nie mam brzydkich swetrów, ale to jest nieprawda, mam parę brzydkich, ale nie mam również brzydkich swetrów świątecznych.
453:  W ogóle będzie się działo, moi drodzy, przez święta, tzn.
455:  w sobotę i w niedzielę, tzn.
456:  w niedzielę, przepraszam, i w poniedziałek, ponieważ to jest pierwszy i drugi dzień świata, będziemy mieli strumyki.
470:  O godzinie 18, więc bądźcie gotowi.
472:  Może nawet wcześniej, kto wie, śledźcie informacje, bo będą.
476:  Ale prawdopodobnie w sobotę nie będzie.
478:  Prawdopodobnie, bo nigdy nic nie wiadomo, ale prawdopodobnie.
482:  W każdym razie nie ma takich planów, moi kochani.
486:  Egzaminator jest znany z tego, że na egzaminach ustnych ocenę bazuje na pozemerytycznych kwestiach.
490:  Ubolewa Łukasz Bartoszewicz, ma układy z władzami wydziałowymi.
493:  Co zrobić, jeżeli mamy mieć z nim ustny?
495:  Jeżeli układy są z władzami wydziałowymi, moi mili, od razu przeszliśmy do rzeczy.
499:  Lubię tak
500:  to należy zgłosić rzecz wyżej, tak?
502:  To znaczy zawsze władze wydziałowe odpowiadają przed władzami prorektorskimi tudzież rektorskimi.
509:  A cieszę się, Yamai, że się podłał nowy mikrofon, bardzo się cieszę.
512:  To nie jest product placement, to jest AirFox Ethos.
515:  Nie dostałem go, nie reklamuję go, ale długo poszukiwałem takiego, który będzie dobry na mój dość wysoki diapazon, tak żeby go ciupineczko obniżyć i uczynić
525:  bardziej znośnym.
527:  Krzysztof Swetrze, mój mózg nie potrafi tego wyrenderować.
530:  Mój też.
531:  Mój też, moi drodzy.
532:  Co się stało z pokojem za mapą?
534:  Nie mogę przeżyć tego mniejszego pokoju, w którym siedzisz.
538:  To nie jest mały pokój, to jest regał, który dzieli pokój na dwie części.
543:  Ja bardzo lubię pracować w takiej noży hobbickiej, moi drodzy, tak jest lepiej.
548:  Rat Samling, dzięki za wsparcie od roku już to jest, podpalony na wieki wieków spaczeń tradycyjnym skawęńskim powiedzeniem odpowiem.
556:  Skaweni to ci, którzy się lęgną tutaj gdzieś pod imperium, dosłownie, bo pod imperium Skawenie to jest królestwo Skawenów.
564:  I skoro już rozmawiamy, i skoro już rozmawiamy o Warhammerze, Dad Grammer dziękuję za trybut przypominający nam, że Henry Cavill, przepraszam, Henry Cavill oficjalnie będzie producentem serialu w uniwersum Warhammera 40 tysięcy.
581:  How cool is that?
583:  I Henry Cavill jest akurat Warhammerzystą, w związku z powyższym fakt, że jest producentem wykonawczym,
588:  Pozwala nam roić pewne nadzieje, a to jest pierwszy oficjalnie serial live action, który będzie w uniwersum czterdziestki, więc ja jako ogromny fan nie mogę się doczekać i od razu Wam polecam kanał Lutin, luetni się go pisze, nadrabiajcie lore z Warhammera moi drodzy, nadrabiajcie, albowiem nie pożałujecie.
609:  Od razu Wam pokażę ten kanał, żeby nie było tak, że Krzysztof znowu o czymś mówi, a nie pokazuje.
614:  Proszę uprzejmie, moi drodzy, to jest ten kanał.
617:  Subskrybujcie go.
618:  Tutaj macie wszystkie informacje na temat Games Workshop i projektu serialu warhammerowskiego oraz Henryka Cavill'a od człowieka, którego doszaduję jako loremistrza.
628:  Jednego z wielu oczywiście.
630:  ale to jest akurat loremistrz, do którego zawsze słuchałem, jak nie wiem, prasowałem czy coś i potrafi opowiadać w taki bardzo mroczny sposób o tym uniwersum, a o uniwersum Warhammera trzeba odpowiadać w sposób mroczny, ponieważ in the... Jak to było?
646:  In the far future there is only... In the grimdark future there is only war, tak.
650:  Stąd uniwersum Warhammera nazywa się często Grimdark, żeby podkreślić ten vibe mroczny, moi drodzy.
657:  Skyler, dzięki za wsparcie od 14 miesięcy, pyta czy popełnia błąd pisząc 4 opowiadania naraz?
663:  Nie, jeśli się dzielisz nimi gdzieś na bieżąco z ludźmi i konsultujesz, bo zawsze jest dobrze mieć jakiegoś beta-readera radosnego, który nas powstrzyma.
